coffee name,coffee rating,roaster name,roaster city,coffee origin country,coffee origin city,roast level,price,aroma,acidity,body,flavor,aftertaste,species (variety),price per kg USD,roaster country
Maragogype Honey Process,94,Rusty's Hawaiian Coffee,Pahala,Hawaii,,Medium-Light,20.0,8,9,8,10,9,Maragogipe,201.57226365652087,United States of America
Ninety Plus Kemgin W2 Ethiopia,94,Cafe Est,Taipei,Ethiopia,,Medium,42.9,9,9,9,8,9,Typica,94.57880464736877,Taiwan
Ethiopia Dry Process Saris Abaya,94,CafeTaster,I-Lan City,Ethiopia,Guji Zone;Sidama Province,Medium-Light,14.85,9,8,9,9,9,,65.47619047619047,United Kingdom
Kenya AB Top Lot Single-Origin Espresso,94,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Kenya,Nyeri growing region,Medium-Dark,42.9,9,9,9,9,8,,94.57880464736877,Taiwan
Geisha S94,94,The Coffee Academics,Hong Kong,Panama,Boquete growing region,Light,36.58,9,7,9,9,10,Geisha,365.79999999999995,China
Sumatra Mandheling Wahana,94,Lexington Coffee Roasters,Lexington,Indonesia,Lintong growing region;northern Sumatra,Medium-Light,13.5,9,8,8,10,9,Typica,39.68370616420236,United States of America
Geisha P.E.B. (RFA),94,The Coffee Academics,Hong Kong,Panama,Boquete growing region,Medium-Light,74.68,9,9,8,9,9,Geisha,746.8000000000001,China
Ethiopia Dry Process Grade 1 Aricha Yirgacheffe,95,ChacolaTAY,Taichung,Ethiopia,Yirgacheffe growing region,Medium-Light,16.5,9,9,9,10,9,,165.0,Taiwan
Ethiopia Yirgacheffe ECX,96,Temple Coffee and Tea,Sacramento,Ethiopia,Yirgacheffe growing region,Light,15.5,10,8,9,10,9,Typica,45.56277374408419,United States of America
Tchembe Single Origin Espresso,94,Barrington Coffee Roasting Co.,Lee,Ethiopia,Gedeo Zone,Medium,24.95,9,8,9,9,9,,55.005621817059456,United States of America
El Salvador Santa Marta Honey,94,Paradise Roasters,Ramsey,El Salvador,San Miguel Department,Medium-Light,16.95,9,9,8,9,9,,49.82509773949852,United States of America
Rwanda Nyamasheke,95,BeanFruit Coffee Co.,Jackson,Rwanda,Nyamasheke District,Medium-Light,14.0,9,9,9,10,8,Heirloom;Bourbon,41.15347305917282,United States of America
Kenya Riakiberu Peaberry,95,Flight Coffee Co.,Bedford,Kenya,Muranga District,Medium,13.0,9,9,8,10,9,SL28;Bourbon,38.2139392692319,United States of America
Ethiopia Ninety Plus Kemgin,96,Papa Lin's Coffee Roasting,Yorktown Heights,Ethiopia,Nekempte District;Oromia Region,Medium-Light,18.0,10,9,9,9,9,Heirloom;Typica,52.91160821893648,United States of America
Belekatu Ethiopia Yirgacheffe,94,JBC Coffee Roasters,Madison,Ethiopia,Yirgacheffe growing region,Medium-Light,14.99,10,9,8,9,8,Typica,44.063611511214326,United States of America
Yukro Ethiopia,94,George Howell Coffee Company,Acton,Ethiopia,Gera District of Oromia Region,Medium-Light,21.0,9,9,8,10,8,Heirloom,61.73020958875922,United Kingdom
Kenya Nyeri Gaturiri Peaberry,95,Papa Lin's Coffee Roasting,Yorktown Heights,Kenya,Nyeri growing region,Medium,16.0,9,9,9,9,9,,47.032540639054645,United States of America
Rutana Burundi Espresso,94,JBC Coffee Roasters,Madison,Burundi,,Medium-Dark,13.99,9,9,9,8,9,Heirloom;Bourbon,41.1240777212734,United States of America
La Esmeralda Mario Carnaval 2012 Panama,96,George Howell Coffee Company,Acton,Panama,Boquete growing region,Light,,9,9,9,10,9,Geisha,,United Kingdom
Sumatra Wahana Natural,94,Bard Coffee,Portland,Indonesia,Lintong growing region;northern Sumatra,Medium-Light,16.2,10,8,8,10,8,Typica,47.620447397042824,United States of America
Kenya Mukurweini Kamuchuni AA,94,Victrola Coffee Roasters,Seattle,Kenya,Mukurweini District,Medium,18.0,9,9,9,9,8,Bourbon;Ruiru 11,52.91160821893648,United States of America
Sweet Breeze,94,GreenAlives,Taipei,Kenya;Ethiopia,,Medium-Light,16.5,9,8,9,10,8,,72.75132275132275,Taiwan
Washed Yirgacheffe,94,GreenAlives,Taipei,Ethiopia,Yirgacheffe growing region,Light,13.2,9,9,9,9,8,Typica,58.201058201058196,Taiwan
Ninety Plus Sillvia SK L95,94,Knockbox Coffee,Hong Kong,Panama,Silla Del Pando;Volcan,Medium-Light,40.0,10,8,9,9,8,Geisha,400.0,China
Yirgacheffe Belekatu,95,Novo Coffee,Denver,Ethiopia,Yirgacheffe growing region,Medium-Light,15.0,9,9,9,9,9,Typica,44.09300684911373,United States of America
Mexico Santa Teresa BCS 02: Cabernet Franc Barrel,95,Ceremony Coffee Roasters,Annapolis,Mexico,Chiapas State,Medium-Light,20.0,9,9,9,9,9,Mundo Novo;Pacas,58.79067579881831,United States of America
Yirgacheffe Blue Nile,94,Highwire Coffee Roasters,Emeryville,Ethiopia,Yirgacheffe growing region,Medium-Light,17.5,9,9,8,10,8,Typica,38.58109746687537,United States of America
Ethiopia Yirgacheffe Kochere,94,Paradise Roasters,Ramsey,Ethiopia,Yirgacheffe growing region,Medium-Light,14.95,9,9,8,9,9,Typica,43.94603015961668,United States of America
Mario San Jose Geisha,94,PT's Coffee Roasting Co.,Topeka,Panama,Boquete growing region,Medium-Light,67.4,10,8,8,9,9,Geisha,297.17813051146385,United States of America
Kenya Kamviu,95,Temple Coffee and Tea,Sacramento,Kenya,Embu District;Central Highlands,Medium,16.5,9,9,9,9,9,Bourbon;Ruiru 11,48.50230753402511,United States of America
Panama La Esmeralda Especial,95,Kean Coffee,Newport Beach,Panama,Boquete growing region,Medium-Light,39.95,9,9,8,10,9,Geisha,140.91710758377425,United States of America
Jingle Bell Natural Yirgacheffe,95,Marcheur Roaster,Taipei,Ethiopia,Yirgacheffe growing region,Light,10.0,9,9,8,10,9,,44.091710758377424,Taiwan
Rwanda Abakundakawa,94,Wonderstate Coffee,Viroqua,Rwanda,Gakenke District,Medium-Light,14.75,8,9,9,9,9,Heirloom;Bourbon;Mibirizi,43.3581234016285,United States of America
Ethiopia Nekisse,94,Blue Bottle Coffee,Oakland,Ethiopia,Sidama (also Sidamo) growing region,Light,15.0,9,9,8,9,9,,99.83361064891847,United States of America
Panama Don Pachi Natural Geisha,96,PT's Coffee Roasting Co.,Topeka,Panama,Boquete growing region,Light,59.99,9,9,9,10,9,Geisha,264.5061728395062,United States of America
"Finca El Injerto Patagonia, Guatemala",94,PT's Coffee Roasting Co.,Topeka,Guatemala,Huehuetenango growing region,Medium-Light,19.95,9,9,8,9,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,87.96296296296295,United States of America
Colombia Geisha,94,Green Mountain Coffee,Waterbury,Colombia,Valle del Cauca growing region,Medium,24.99,9,8,9,9,9,Geisha,88.14814814814814,United States of America
Colombia La Esperanza Cerro Azul Geisha,96,PT's Coffee Roasting Co.,Topeka,Colombia,Trujillo;Valle del Cauca,Medium-Light,35.0,9,9,9,10,9,Geisha,154.320987654321,United States of America
Ethiopia Washed Yirgacheffe Aroma Roast,94,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Ethiopia,Yirgacheffe growing region,Medium,31.35,9,8,8,10,9,Typica,69.11528031923103,Taiwan
Bourbon Duets,94,CofFeeling,Kaohsiung,Not disclosed,,Medium,33.0,9,9,9,9,8,Heirloom;Bourbon,72.75292665182214,Taiwan
Lycello Panama Gesha,95,Barrington Coffee Roasting Co.,Lee,Panama,Silla Del Pando;Volcan,Medium-Light,45.45,9,9,8,10,9,Geisha,100.20062170682776,United States of America
Karatu Kenya AA,94,JBC Coffee Roasters,Madison,Kenya,Thika growing region,Medium,16.99,9,9,9,9,8,SL28;Bourbon;SL34,49.942679091096146,United States of America
Kenya Mamuto,96,Terroir Coffee,Acton,Kenya,Kirinyaga region,Medium-Light,25.0,9,9,9,10,9,SL28;Bourbon;SL34,73.48834474852288,United Kingdom
Kenya Thunguri – Top Auction Lot,94,PT's Coffee Roasting Co.,Topeka,Kenya,Kirinyaga District;Central Highlands,Medium,18.94,9,9,8,9,9,Bourbon;Ruiru 11,55.67476998148094,United States of America
Kenya Nyeri AA Tegu,95,ChacolaTAY,Taichung,Kenya,Nyeri growing region,Medium-Light,14.85,9,9,8,9,10,SL28;Bourbon,148.5,Taiwan
Panama Gesha Estates: Perci Estate 29 Natural,95,Willoughby's Coffee & Tea,Branford,Panama,Silla Del Pando;Volcan,Medium-Light,45.0,0,0,0,0,0,Geisha,198.4126984126984,United States of America
Ethiopia Hachira,94,Thirty-Thirty Coffee Co.,Peoria,Ethiopia,Yirgacheffe growing region,Medium-Light,25.0,8,9,9,10,8,,110.22927689594356,United States of America
Goldilocks Espresso,94,Thirty-Thirty Coffee Co.,Peoria,Not disclosed,,Medium-Light,15.0,9,9,9,9,9,,44.09300684911373,United States of America
Roastmaster’s Reserve Esmeralda,97,Caribou Coffee,Minneapolis,Panama,Boquete growing region,Medium,19.99,10,9,9,10,9,Geisha,88.13932980599647,United States of America
Panama Don Pachi Natural Geisha,94,Bird Rock Coffee Roasters,La Jolla,Panama,Boquete growing region,Medium-Light,59.99,10,8,9,9,8,Geisha,264.5061728395062,United States of America
Ethiopia Nanno Challa Cooperative,94,PT's Coffee Roasting Co.,Topeka,Ethiopia,,Medium,16.93,8,8,9,10,9,Heirloom,49.76630706369969,United States of America
"Esmeralda Leon, Panama Geisha Auction Lot",96,Klatch Coffee,Los Angeles,Panama,Cañas Verdes;Boquete growing region,Medium-Light,39.95,9,9,9,10,9,Geisha,176.14638447971782,United States of America
Panama Don Pachi Natural Geisha,94,Klatch Coffee,Los Angeles,Panama,Boquete growing region,Medium-Light,59.95,9,9,8,10,8,Geisha,264.32980599647266,United States of America
Gelena Abaya Natural Processed Ethiopia,94,OQ Coffee Co.,New Brunswick,Ethiopia,Kersa district;Oromia region,Light,14.99,10,8,8,9,9,,44.063611511214326,Canada
Maui Mokka Peaberry,95,Rusty's Hawaiian Coffee,Pahala,Hawaii,Kaanapali district;near Lahaina;West Maui,Medium-Dark,24.0,9,9,9,9,9,Moka;Mocca,105.82010582010581,United States of America
Kona Maragogipe Honey S.O. Espresso,94,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Hawaii,Kona growing district,Medium,52.8,9,8,9,9,9,Maragogipe,232.80423280423278,Taiwan
Panama Lerida Estate,94,Green Mountain Coffee,Waterbury,Panama,Volcan Baru,Medium,19.49,9,9,8,10,8,,57.291513565948435,United States of America
Colombian La Esperanza,94,Barrington Coffee Roasting Co.,Lee,Colombia,Valle del Cauca growing region,Medium-Light,17.95,9,8,9,9,9,,39.573182830309314,United States of America
Colombia Finca Villa Loyola,94,PT's Coffee Roasting Co.,Topeka,Colombia,Narino Department,Medium-Light,18.35,8,9,9,9,9,Caturra,53.9404450454158,United States of America
El Vergel Guatemala,97,Terroir Coffee,Acton,Guatemala,Patzun growing region,Medium-Light,16.5,10,9,9,10,9,Heirloom;Bourbon,48.50230753402511,United Kingdom
Kenya Nyeri AA Gaturiri,94,The WestBean Coffee Roasters,San Diego,Kenya,Nyeri growing region,Medium-Dark,15.99,9,9,8,9,9,Bourbon,70.50264550264549,United States of America
Colombia Huila Monserrate Yaneth Gil Microlot,94,Victrola Coffee Roasters,Seattle,Colombia,Huila growing region,Medium,9.5,9,9,8,9,9,,41.88712522045855,United States of America
Colombia El Roble Single Origin Espresso,94,Terroir Coffee,Acton,Colombia,Santander Department,Medium,17.75,8,8,9,10,9,,52.17672477145125,United Kingdom
Kenya AA Top Single Origin Espresso,96,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Kenya,,Medium,46.2,9,9,10,9,9,,101.85409731255099,Taiwan
El Salvador Santa Rita,94,Lexington Coffee Roasters,Lexington,El Salvador,Santa Rita growing region,Medium-Light,11.25,9,8,9,9,9,Heirloom;Bourbon,33.0697551368353,United States of America
Kenya Meru Kinjo Peaberry,94,JBC Coffee Roasters,Madison,Kenya,Meru County,Medium-Light,19.99,9,9,8,9,9,,58.76128046091889,United States of America
Ethiopia Yirgacheffe Gedeo Worka Fair Trade Organic Certified,94,JBC Coffee Roasters,Madison,Ethiopia,Yirgacheffe growing region,Light,15.99,9,9,8,9,8,Typica,47.003145301155236,United States of America
Rusty’s Hawaiian Red Caturra Natural,94,Willoughby's Coffee & Tea,Branford,Hawaii,"[""Ka'u growing district""]",Medium,44.99,9,9,8,9,9,Caturra,99.18649000198418,United States of America
Guatemala El Injerto Pacamara,95,Willoughby's Coffee & Tea,Branford,Guatemala,Huehuetenango growing region,Medium,34.99,9,9,9,10,8,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,77.1401485923411,United States of America
Colombia Granja La Esperanza Geisha,96,Equator Coffees & Teas,San Rafael,Colombia,Trujillo;Valle del Cauca,,32.0,10,8,9,10,9,Geisha,141.09347442680775,United States of America
Honey Pot Espresso,94,Kuma Coffee,Seattle,Panama,Alto Quiel;Boquete,Medium-Light,16.0,9,9,9,9,9,Bourbon;Catuai;Typica,47.032540639054645,United States of America
Guatemala El Diamante,94,Temple Coffee and Tea,Sacramento,Guatemala,San Pedro Necta;Huehuetenango growing region,Medium-Light,15.5,9,8,10,9,8,Heirloom;Bourbon,45.56277374408419,United States of America
Mocha Java,95,Green Mountain Coffee,Waterbury,Indonesia,East Africa and Java,Medium,9.49,9,8,9,10,9,Java,27.89617566653929,United States of America
Guatemala Pandora Pacamara Medium-Light Roast,96,Cafe de Impression,Kaohsiung,Guatemala,Huehuetenango growing region,Medium,25.0,10,9,8,10,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,110.22927689594356,Taiwan
Panama Geisha Aroma Roast,95,Simon Hsieh's Aroma Roast Coffees,Taoyuan,Panama,Chiriqui Province,Medium,85.8,10,9,9,10,8,Geisha,378.3068783068783,Taiwan
Starlight Blend,96,Caribou Coffee,Minneapolis,Not disclosed,,Medium,14.99,8,9,9,10,10,,33.04746577305497,United States of America
Kenya Nyeri AB Gichatha-ini Signature Series,97,Wood-Fire Roasted Coffee,Reno,Kenya,Nyeri,Medium,22.0,9,9,9,10,10,Bourbon,48.50195110121475,United States of America
Colombia Tolimas,95,Turnstile Coffee Roasters,Belmar,Colombia,Tolima Department,Medium,15.0,9,9,9,9,9,,44.09300684911373,United States of America
Ethiopia Harrar,94,Conscious Cup Coffee Roasters,Crystal Lake,Indonesia,Harrar region of eastern Ethiopia;east Java,Medium,15.4,9,9,8,9,9,,45.2688203650901,United States of America
El Salvador Nombre de Dios,94,Kuma Coffee,Seattle,El Salvador,Chalatenango,Medium-Light,14.0,8,9,9,9,9,Heirloom;Bourbon,41.15347305917282,United States of America
Panama Elida Estate,95,Kuma Coffee,Seattle,Panama,Alto Quiel;Boquete,Medium-Light,14.0,9,9,9,9,9,,41.15347305917282,United States of America
Panama Elida Estate Natural Process,94,Kuma Coffee,Seattle,Panama,Alto Quiel;Boquete,Medium-Light,14.0,10,8,9,9,8,Catuai;Typica,41.15347305917282,United States of America
Ethiopia Sidamo Guji,94,Lexington Coffee Roasters,Lexington,Ethiopia,Sidama growing region,Medium-Light,12.5,9,8,8,9,10,,36.74417237426144,United States of America
Kenya Karinga,95,Water Avenue Coffee Company,Portland,Kenya,Rwafura Region,Medium,20.0,9,9,9,10,8,Bourbon;Ruiru 11,58.79067579881831,United States of America
Kenya Kiandu,95,Gimme! Coffee,Ithaca,Kenya,Nyeri County;Central Highlands,Medium-Light,23.0,8,9,9,10,9,SL28;Bourbon;SL34,67.60927716864106,United States of America
Kenya Karatu AA,95,Coffea Roasterie,Sioux Falls,Kenya,Thika growing region,Medium,29.95,9,9,8,10,9,SL28;Bourbon;SL34,88.03903700873042,United States of America
Kenya Giakanja,94,Klatch Coffee,Upland,Kenya,Nyeri County;Central Highlands,Medium-Light,22.95,9,9,8,10,8,SL28;Bourbon;SL34,67.462300479144,United States of America
Kenya AA Kiaora Estate Full City Roast,94,Strongtree Heirloom Organic Coffees,Hudson,Kenya,Kirinyaga District;Central Highlands,Medium,17.0,9,8,8,10,9,Heirloom;Bourbon,37.47878039639322,United States of America
Kenya Kirinyaga Kii Peaberry Espresso,94,JBC Coffee Roasters,Madison,Kenya,,Medium-Dark,13.95,8,9,10,9,8,Bourbon,41.006496369675766,United States of America
Sumatra Lake Tawar,94,Bird Rock Coffee Roasters,La Jolla,Indonesia,Aceh Province;northern Sumatra,Medium,15.75,9,8,8,10,9,,46.29765719156942,United States of America
Espresso Nuevo,95,Paradise Roasters,Ramsey,Not disclosed,,Medium-Dark,12.95,9,9,9,9,9,,38.066962579734856,United States of America
Nicaragua SHG,94,Stauf's Coffee Roasters,Columbus,Nicaragua,Matagalpa and Jinotega growing regions,Medium,16.0,8,9,9,9,9,,35.27414625542891,United States of America
Costa Rica Micro Lot “Pepe” Honey Processed,95,Bard Coffee,Portland,Costa Rica,Naranjo,Medium-Light,14.9,9,9,9,10,8,Catuai,43.799053470119645,United States of America
Panama Gesha 2011,94,Barrington Coffee Roasting Co.,Lee,Panama,Volcán growing region;west and southwest of Volcán Barú,Medium,49.95,9,9,8,10,8,Geisha,110.12147534116714,United States of America
Guatemala Xeucalvitz,95,Coava Coffee Roasters,Portland,Guatemala,El Quiche Department,Medium-Light,12.0,9,9,9,9,9,,48.0,United States of America
Kenya Gethembwini,95,Cafe Grumpy,Brooklyn,Kenya,,Medium-Light,21.0,8,9,9,9,9,SL28;Bourbon;SL34,61.73020958875922,United States of America
Ibonia Kenya Peaberry,94,Coava Coffee Roasters,Portland,Kenya,Kiambu District,Medium,15.0,9,9,8,9,9,Bourbon,60.0,United States of America
Colombia Finca Cerro Azul,95,Bird Rock Coffee Roasters,La Jolla,Colombia,Cauca Department,Medium-Light,19.0,9,9,8,9,9,Geisha,83.7742504409171,United States of America
El Patron Nicaragua Espresso,94,Las Chicas Del Café,London;Ontario,Nicaragua,,Medium-Dark,9.54,9,8,9,9,9,Heirloom;Bourbon,21.032209704799488,Canada
Ethiopia Yirgacheffe Addis Ketema North Italian Espresso Roast,94,Terroir Coffee,Acton,Ethiopia,Yirgacheffe growing region,Medium,16.0,9,8,9,10,8,,47.032540639054645,United Kingdom
Bolivia Caranavi Cenaproc Co-op,94,Victrola Coffee Roasters,Seattle,Bolivia,Caranavi growing region,Medium-Dark,9.5,8,9,9,10,8,,41.88712522045855,United States of America
Kenya Ndiara,94,Terroir Coffee,Acton,Kenya,Kirinyaga region,Medium,18.5,9,9,8,10,8,SL28;Bourbon,54.381375113906934,United Kingdom
Guatemala La Conception,95,Terroir Coffee,Acton,Guatemala,Chimaltenango Department,Medium,16.95,8,8,8,10,10,Heirloom;Bourbon,49.82509773949852,United Kingdom
Colombia La Escuelita,95,Coava Coffee Roasters,Portland,Colombia,Huila Department,Medium-Light,13.0,8,9,8,10,9,,52.0,United States of America
Kenya Thiriku Top Auction Lot,95,PT's Coffee Roasting Co.,Topeka,Kenya,Nyeri growing region,Medium,20.25,9,9,9,9,9,,59.52555924630354,United States of America
Extra Fancy Kona Coffee Medium Roast,94,Hula Daddy,Holualoa,Hawaii,Holualoa;North Kona growing district,Medium-Light,39.95,10,8,8,10,8,,88.07513393152408,United States of America
El Salvador La Montana Pacamara,94,Coffea Roasterie,Sioux Falls,El Salvador,Chalatenango Department,Medium,15.75,9,8,8,10,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,46.29765719156942,United States of America
Stars of Formosa Blend,94,Cherry Smile,Taipei,Not disclosed,,Medium-Light,19.8,8,8,9,9,10,,87.30158730158729,Taiwan
Kenya Kagongo Peaberry,95,Temple Coffee and Tea,Sacramento,Kenya,,Medium,19.0,9,10,8,9,9,,55.85114200887739,United States of America
Kenya Peaberry Muthunzunni Estate,95,Atomic Cafe Coffee Roasters,Salem,Kenya,,Medium-Dark,13.95,9,9,9,9,9,,41.006496369675766,United States of America
Kenya Kangunu,95,Terroir Coffee,Acton,Kenya,"[""Murang'a""]",Medium,21.0,9,10,8,10,8,,61.73020958875922,United Kingdom
Ethiopia Konga Co-op Yirgacheffe,95,Terroir Coffee,Acton,Ethiopia,Yirgacheffe growing region,Medium,15.95,9,9,9,9,9,Typica,46.8855639495576,United Kingdom
Honduras David Mancia,94,Coava Coffee Roasters,Portland,Honduras,Santa Barbara Department,Medium-Light,10.5,9,9,8,9,9,,42.0,United States of America
Hawaii Isla Kona Mauka,94,PT's Coffee Roasting Co.,Topeka,Hawaii,Kona growing region,Medium-Light,45.19,9,9,8,9,9,,132.83753196742995,United States of America
Ethiopia Nekisse Espresso,94,Coffea Roasterie,Sioux Falls,Ethiopia,Sidamo growing region,Medium,37.95,9,8,9,9,9,,111.55530732825774,United States of America
Panama Mama Cata Geisha,95,Paradise Roasters,Ramsey,Panama,Boquete growing region,Medium,43.95,9,9,8,9,8,Geisha,155.02645502645504,United States of America
El Salvador Pacamara Finca Los Alpes The Bank,94,JBC Coffee Roasters,Madison,El Salvador,,Medium-Light,14.95,9,9,8,9,9,Heirloom;Pacamara;Pacas;Bourbon;Maragogipe,43.94603015961668,United States of America
Honduras Fernandez Farm,94,Café Grumpy,Brooklyn,Honduras,Santa Barbara Department,Medium-Light,18.0,10,9,8,9,8,,79.36507936507937,United States of America
Resiprocate Verita Espresso,94,Canterbury Coffee,Richmond;British Columbia,Not disclosed,,Medium-Dark,32.35,9,9,9,9,8,,323.5,Canada
Ka’u Coffee Natural Dried,95,Rusty's Hawaiian Coffee,Pahala,Hawaii,"[""Ka'u growing district""]",Medium,27.0,8,10,9,9,9,,119.04761904761904,United States of America
Stars of Italy Espresso,96,Cherry Smile Specialty Coffee,Taipei,Not disclosed,,Medium,19.8,9,9,10,9,9,,87.30158730158729,Taiwan
Guatemala Hunapu Antigua Bourbon,97,Temple Coffee and Tea,Sacramento,Guatemala,Antigua valley,Medium,15.0,10,9,9,10,8,Heirloom;Bourbon,44.09300684911373,United States of America
